0.452168,0.738805,0.456665,0.739045,0.456631,0.737441,0.451789,0.737293,0.117872,0.041237,0.112138,0.054121,0.121538
0.417283,0.739445,0.419325,0.738762,0.420692,0.735951,0.41733,0.736943,0.06886,0.100892,0.090942,0.060883,0.116363
0.42599,0.746469,0.430815,0.746676,0.432653,0.743499,0.427302,0.743167,0.142998,0.093258,0.153638,0.091897,0.185786
0.430815,0.746676,0.438209,0.74606,0.437788,0.743271,0.432653,0.743499,0.221065,0.084456,0.145649,0.093258,0.211043
0.438209,0.74606,0.443245,0.745399,0.442459,0.74267,0.437788,0.743271,0.148085,0.077712,0.12958,0.084456,0.143555
0.448458,0.744562,0.456819,0.74,0.450455,0.740449,0.446536,0.741807,0.251974,0.172326,0.113318,0.095197,0.130504
0.443245,0.745399,0.448458,0.744562,0.446536,0.741807,0.442459,0.74267,0.151641,0.095197,0.113789,0.077712,0.131283
0.450455,0.740449,0.456819,0.74,0.456665,0.739045,0.452168,0.738805,0.172326,0.029392,0.117872,0.06204,0.162087
0.451789,0.737293,0.456631,0.737441,0.451532,0.734508,0.448291,0.735831,0.112138,0.156055,0.085983,0.11937,0.098084
0.448291,0.735831,0.451532,0.734508,0.445388,0.731878,0.444729,0.734139,0.085983,0.18607,0.062159,0.113761,0.144805
0.445388,0.731878,0.440495,0.729983,0.440405,0.732344,0.444729,0.734139,0.153189,0.065549,0.133579,0.062159,0.136379
0.435691,0.732461,0.440405,0.732344,0.440495,0.729983,0.435907,0.729473,0.125442,0.065549,0.133832,0.079197,0.138146
0.41733,0.736943,0.420692,0.735951,0.423516,0.73555,0.420849,0.733065,0.090942,0.079183,0.111333,0.123927,0.169364
0.427426,0.734539,0.426563,0.731434,0.420849,0.733065,0.423516,0.73555,0.090872,0.152086,0.111333,0.112199,0.185146
0.431713,0.733354,0.430611,0.730302,0.426563,0.731434,0.427426,0.734539,0.089745,0.113188,0.090872,0.117611,0.151268
0.431713,0.733354,0.435691,0.732461,0.435907,0.729473,0.430611,0.730302,0.108547,0.079197,0.149878,0.089745,0.145554
0.413634,0.73965,0.415127,0.739758,0.415403,0.737278,0.414196,0.736879,0.041678,0.061458,0.038053,0.072887,0.072953
0.461517,0.738054,0.466209,0.737063,0.464734,0.733115,0.460771,0.735245,0.130868,0.110945,0.119483,0.073654,0.145243
0.460771,0.735245,0.464734,0.733115,0.459282,0.728298,0.455519,0.731654,0.119483,0.203453,0.132052,0.179224,0.185969
0.455519,0.731654,0.459282,0.728298,0.453306,0.723046,0.449631,0.72719,0.132052,0.223592,0.145078,0.212723,0.238294
0.442761,0.725131,0.449631,0.72719,0.453306,0.723046,0.444866,0.720726,0.2084,0.145078,0.246562,0.125947,0.293882
0.436218,0.725317,0.442761,0.725131,0.444866,0.720726,0.436538,0.721518,0.184626,0.125947,0.229597,0.10161,0.256116
0.429525,0.727108,0.436218,0.725317,0.436538,0.721518,0.428538,0.724132,0.187838,0.10161,0.222219,0.089644,0.228691
0.421896,0.728235,0.423393,0.729622,0.429525,0.727108,0.428538,0.724132,0.061855,0.171349,0.089644,0.196104,0.205046
0.416635,0.732322,0.419136,0.732834,0.423393,0.729622,0.421896,0.728235,0.075179,0.131607,0.061855,0.163302,0.184226
0.414196,0.736879,0.415403,0.737278,0.419136,0.732834,0.416635,0.732322,0.038053,0.137858,0.075179,0.127315,0.15565
0.42599,0.746469,0.427302,0.743167,0.423543,0.741399,0.421278,0.743642,0.091897,0.128891,0.078537,0.162649,0.172471
0.421278,0.743642,0.423543,0.741399,0.419325,0.738762,0.417283,0.739445,0.078537,0.16892,0.06886,0.166023,0.18099
0.415127,0.739758,0.417283,0.739445,0.41733,0.736943,0.415403,0.737278,0.060399,0.060883,0.054735,0.061458,0.083213
0.41733,0.736943,0.420849,0.733065,0.419136,0.732834,0.415403,0.737278,0.123927,0.049412,0.137858,0.054735,0.11117
0.419136,0.732834,0.420849,0.733065,0.426563,0.731434,0.423393,0.729622,0.049412,0.152086,0.105461,0.131607,0.195786
0.426563,0.731434,0.430611,0.730302,0.429525,0.727108,0.423393,0.729622,0.113188,0.095009,0.171349,0.105461,0.136942
0.430611,0.730302,0.435907,0.729473,0.436218,0.725317,0.429525,0.727108,0.149878,0.11048,0.187838,0.095009,0.194543
0.435907,0.729473,0.440495,0.729983,0.442761,0.725131,0.436218,0.725317,0.133832,0.139076,0.184626,0.11048,0.211442
0.440495,0.729983,0.445388,0.731878,0.449631,0.72719,0.442761,0.725131,0.153189,0.163766,0.2084,0.139076,0.257456
0.451532,0.734508,0.455519,0.731654,0.449631,0.72719,0.445388,0.731878,0.133912,0.212723,0.163766,0.18607,0.212264
0.456631,0.737441,0.460771,0.735245,0.455519,0.731654,0.451532,0.734508,0.126536,0.179224,0.133912,0.156055,0.155033
0.456665,0.739045,0.461517,0.738054,0.460771,0.735245,0.456631,0.737441,0.136442,0.073654,0.126536,0.041237,0.142614
0.423401,0.749447,0.424627,0.748433,0.417853,0.742968,0.416397,0.743231,0.041261,0.252759,0.0394,0.268297,0.24499
0.430889,0.751679,0.431181,0.749623,0.424627,0.748433,0.423401,0.749447,0.055436,0.198537,0.041261,0.226975,0.209688
0.430889,0.751679,0.438808,0.751167,0.438405,0.749014,0.431181,0.749623,0.225548,0.062596,0.215286,0.055436,0.223423
0.438808,0.751167,0.447004,0.750008,0.44435,0.748218,0.438405,0.749014,0.234683,0.096925,0.17617,0.062596,0.170919
0.44435,0.748218,0.447004,0.750008,0.453942,0.74604,0.451259,0.745912,0.096925,0.210266,0.07576,0.202933,0.274201
0.451259,0.745912,0.453942,0.74604,0.465273,0.739939,0.46157,0.739415,0.07576,0.338375,0.104899,0.316047,0.404271
0.448458,0.744562,0.451259,0.745912,0.46157,0.739415,0.456819,0.74,0.092503,0.316047,0.127063,0.251974,0.372352
0.44435,0.748218,0.451259,0.745912,0.448458,0.744562,0.443245,0.745399,0.202933,0.092503,0.151641,0.084815,0.151588
0.438405,0.749014,0.44435,0.748218,0.443245,0.745399,0.438209,0.74606,0.17617,0.084815,0.148085,0.083,0.164902
0.431181,0.749623,0.438405,0.749014,0.438209,0.74606,0.430815,0.746676,0.215286,0.083,0.221065,0.083244,0.221156
0.424627,0.748433,0.431181,0.749623,0.430815,0.746676,0.42599,0.746469,0.198537,0.083244,0.142998,0.060071,0.177496
0.42599,0.746469,0.421278,0.743642,0.417853,0.742968,0.424627,0.748433,0.162649,0.095951,0.252759,0.060071,0.254001
0.456819,0.74,0.46157,0.739415,0.461517,0.738054,0.456665,0.739045,0.127063,0.035185,0.136442,0.029392,0.129586
0.46157,0.739415,0.465273,0.739939,0.466209,0.737063,0.461517,0.738054,0.104899,0.074635,0.130868,0.035185,0.135717
0.421278,0.743642,0.417283,0.739445,0.415127,0.739758,0.417853,0.742968,0.166023,0.060399,0.115044,0.095951,0.199562
0.416397,0.743231,0.417853,0.742968,0.415127,0.739758,0.413634,0.73965,0.0394,0.115044,0.041678,0.1266,0.099928
0.465273,0.739939,0.467508,0.741776,0.469341,0.737071,0.466209,0.737063,0.081491,0.124208,0.086579,0.074635,0.127765
0.447004,0.750008,0.44886,0.751229,0.458155,0.745604,0.453942,0.74604,0.066651,0.290963,0.119529,0.210266,0.32428
0.453942,0.74604,0.458155,0.745604,0.467508,0.741776,0.465273,0.739939,0.119529,0.271065,0.081491,0.338375,0.385702
0.43947,0.753509,0.44886,0.751229,0.447004,0.750008,0.438808,0.751167,0.272621,0.066651,0.234683,0.070504,0.227839
0.430941,0.753861,0.43947,0.753509,0.438808,0.751167,0.430889,0.751679,0.247635,0.070504,0.225548,0.060514,0.230371
0.422452,0.752706,0.430941,0.753861,0.430889,0.751679,0.423401,0.749447,0.248006,0.060514,0.226975,0.089728,0.238044
0.466209,0.737063,0.469341,0.737071,0.467903,0.731149,0.464734,0.733115,0.086579,0.159452,0.098107,0.110945,0.152546
0.464734,0.733115,0.467903,0.731149,0.461857,0.725024,0.459282,0.728298,0.098107,0.239711,0.106694,0.203453,0.227599
0.459282,0.728298,0.461857,0.725024,0.455468,0.72041,0.453306,0.723046,0.106694,0.223524,0.088467,0.223592,0.237245
0.453306,0.723046,0.455468,0.72041,0.448586,0.717135,0.444866,0.720726,0.088467,0.217581,0.133109,0.246562,0.212385
0.436538,0.721518,0.444866,0.720726,0.448586,0.717135,0.436438,0.719011,0.229597,0.133109,0.335713,0.068319,0.340827
0.428538,0.724132,0.436538,0.721518,0.436438,0.719011,0.428016,0.722017,0.222219,0.068319,0.234731,0.062378,0.240116
0.421225,0.726846,0.421896,0.728235,0.428538,0.724132,0.428016,0.722017,0.046635,0.196104,0.062378,0.207322,0.199939
0.423401,0.749447,0.416397,0.743231,0.413022,0.746224,0.422452,0.752706,0.268297,0.11597,0.325215,0.089728,0.305433
0.416397,0.743231,0.413634,0.73965,0.40913,0.739459,0.413022,0.746224,0.1266,0.124462,0.224039,0.11597,0.232991
0.413757,0.731306,0.416635,0.732322,0.421896,0.728235,0.421225,0.726846,0.090274,0.163302,0.046635,0.215416,0.221382
0.410668,0.73563,0.414196,0.736879,0.416635,0.732322,0.413757,0.731306,0.108458,0.127315,0.090274,0.135771,0.174781
0.40913,0.739459,0.413634,0.73965,0.414196,0.736879,0.410668,0.73563,0.124462,0.072887,0.108458,0.111103,0.148124
0.418346,0.723105,0.421225,0.726846,0.428016,0.722017,0.426824,0.717274,0.144678,0.207322,0.14068,0.254455,0.261401
0.413757,0.731306,0.421225,0.726846,0.418346,0.723105,0.411991,0.7293,0.215416,0.144678,0.216443,0.0814,0.23641
0.407111,0.735216,0.410668,0.73563,0.413757,0.731306,0.411991,0.7293,0.100208,0.135771,0.0814,0.196388,0.196122
0.406589,0.741656,0.40913,0.739459,0.410668,0.73563,0.407111,0.735216,0.087007,0.111103,0.100208,0.18365,0.191447
0.413022,0.746224,0.40913,0.739459,0.406589,0.741656,0.411268,0.74827,0.224039,0.087007,0.229102,0.069178,0.223121
0.421564,0.75641,0.422452,0.752706,0.413022,0.746224,0.411268,0.74827,0.100165,0.325215,0.069178,0.369001,0.372412
0.441459,0.762309,0.455207,0.75701,0.44886,0.751229,0.43947,0.753509,0.399143,0.258338,0.272621,0.256578,0.341496
0.430413,0.760809,0.441459,0.762309,0.43947,0.753509,0.430941,0.753861,0.315992,0.256578,0.247635,0.188395,0.310506
0.430413,0.760809,0.430941,0.753861,0.422452,0.752706,0.421564,0.75641,0.188395,0.248006,0.100165,0.278119,0.32238
0.44886,0.751229,0.455207,0.75701,0.469883,0.748051,0.458155,0.745604,0.258338,0.451529,0.346682,0.290963,0.59935
0.467508,0.741776,0.471508,0.745286,0.475421,0.737763,0.469341,0.737071,0.149229,0.208774,0.171218,0.124208,0.23192
0.469883,0.748051,0.471508,0.745286,0.467508,0.741776,0.458155,0.745604,0.079587,0.149229,0.271065,0.346682,0.178159
0.428016,0.722017,0.436438,0.719011,0.438139,0.712172,0.426824,0.717274,0.234731,0.182992,0.324142,0.14068,0.355048
0.436438,0.719011,0.448586,0.717135,0.453849,0.712649,0.438139,0.712172,0.335713,0.179578,0.445339,0.182992,0.496328
0.469341,0.737071,0.475421,0.737763,0.474784,0.73183,0.467903,0.731149,0.171218,0.152445,0.194771,0.159452,0.191158
0.467903,0.731149,0.474784,0.73183,0.468007,0.722052,0.461857,0.725024,0.194771,0.328011,0.183375,0.239711,0.232263
0.461857,0.725024,0.468007,0.722052,0.46234,0.716258,0.455468,0.72041,0.183375,0.229057,0.21476,0.223524,0.225178
0.455468,0.72041,0.46234,0.716258,0.453849,0.712649,0.448586,0.717135,0.21476,0.266944,0.179578,0.217581,0.211013
0.417009,0.70279,0.418354,0.705531,0.423985,0.696196,0.422392,0.695439,0.08908,0.277083,0.055396,0.239826,0.25798
0.422392,0.695439,0.423985,0.696196,0.425034,0.685619,0.422383,0.686088,0.055396,0.276356,0.081577,0.238942,0.268322
0.410061,0.707477,0.418354,0.705531,0.417009,0.70279,0.409696,0.70398,0.24565,0.08908,0.225851,0.098882,0.227901
0.409696,0.70398,0.405652,0.700163,0.403952,0.703088,0.410061,0.707477,0.17127,0.096911,0.243486,0.098882,0.193813
0.403497,0.694443,0.407915,0.691283,0.404651,0.686316,0.402298,0.68718,0.226702,0.146578,0.15305,0.168626,0.247849
0.405652,0.700163,0.41019,0.697041,0.407915,0.691283,0.403497,0.694443,0.19138,0.165693,0.226702,0.161675,0.280777
0.409696,0.70398,0.41382,0.700786,0.41019,0.697041,0.405652,0.700163,0.151348,0.158721,0.19138,0.17127,0.195617
0.407915,0.691283,0.41019,0.697041,0.417264,0.691058,0.411502,0.688756,0.165693,0.298713,0.18806,0.164362,0.306034
0.409696,0.70398,0.417009,0.70279,0.422392,0.695439,0.41382,0.700786,0.225851,0.239826,0.296423,0.151348,0.440703
0.41019,0.697041,0.41382,0.700786,0.422392,0.695439,0.417264,0.691058,0.158721,0.296423,0.208531,0.298713,0.396477
0.418346,0.723105,0.426824,0.717274,0.421378,0.712891,0.41384,0.718415,0.254455,0.214674,0.229579,0.203389,0.275354
0.410858,0.712533,0.418865,0.708605,0.418354,0.705531,0.410061,0.707477,0.231966,0.088095,0.24565,0.152869,0.254954
0.41384,0.718415,0.421378,0.712891,0.418865,0.708605,0.410858,0.712533,0.229579,0.151326,0.231966,0.209925,0.272314
0.418354,0.705531,0.418865,0.708605,0.425344,0.70135,0.423985,0.696196,0.088095,0.241995,0.146716,0.277083,0.217165
0.423985,0.696196,0.425344,0.70135,0.431338,0.69017,0.425034,0.685619,0.146716,0.320144,0.226797,0.276356,0.263173
0.425034,0.685619,0.431338,0.69017,0.439835,0.681671,0.430633,0.676884,0.226797,0.323082,0.301091,0.283344,0.441344
0.439835,0.681671,0.448682,0.673359,0.436776,0.667039,0.430633,0.676884,0.322603,0.388739,0.300106,0.301091,0.401694
0.418865,0.708605,0.421378,0.712891,0.430103,0.705682,0.425344,0.70135,0.151326,0.285474,0.196997,0.241995,0.320527
0.426824,0.717274,0.438139,0.712172,0.430103,0.705682,0.421378,0.712891,0.324142,0.308726,0.285474,0.214674,0.308503
0.425344,0.70135,0.430103,0.705682,0.436647,0.697055,0.431338,0.69017,0.196997,0.274573,0.25217,0.320144,0.338296
0.430103,0.705682,0.438139,0.712172,0.446491,0.703742,0.436647,0.697055,0.308726,0.303517,0.355163,0.274573,0.468143
0.436647,0.697055,0.445435,0.689053,0.439835,0.681671,0.431338,0.69017,0.314434,0.263609,0.323082,0.25217,0.401118
0.436647,0.697055,0.446491,0.703742,0.453183,0.695343,0.445435,0.689053,0.355163,0.27468,0.293454,0.314434,0.481303
0.438139,0.712172,0.453849,0.712649,0.459621,0.705017,0.446491,0.703742,0.445339,0.2451,0.383888,0.303517,0.619056
0.446491,0.703742,0.459621,0.705017,0.464039,0.695606,0.453183,0.695343,0.383888,0.261854,0.315596,0.27468,0.525215
0.40259,0.729925,0.407111,0.735216,0.411991,0.7293,0.406629,0.722255,0.207415,0.196388,0.278783,0.226642,0.242945
0.418346,0.723105,0.41384,0.718415,0.406629,0.722255,0.411991,0.7293,0.203389,0.199196,0.278783,0.216443,0.323895
0.399661,0.709276,0.40138,0.713504,0.410061,0.707477,0.403952,0.703088,0.151157,0.279293,0.243486,0.207676,0.314408
0.40138,0.713504,0.403603,0.718159,0.410858,0.712533,0.410061,0.707477,0.171747,0.226796,0.152869,0.279293,0.269222
0.406629,0.722255,0.41384,0.718415,0.410858,0.712533,0.403603,0.718159,0.199196,0.209925,0.226796,0.164565,0.278018
0.399665,0.723272,0.40259,0.729925,0.406629,0.722255,0.403603,0.718159,0.226726,0.226642,0.164565,0.166075,0.179943
0.403603,0.718159,0.40138,0.713504,0.397534,0.716375,0.399665,0.723272,0.171747,0.123564,0.232725,0.166075,0.18757
0.397534,0.716375,0.40138,0.713504,0.399661,0.709276,0.396309,0.71186,0.123564,0.151157,0.115908,0.155439,0.219616
0.395311,0.732876,0.40259,0.729925,0.399665,0.723272,0.394095,0.726226,0.193913,0.226726,0.155865,0.197066,0.285401
0.394095,0.726226,0.399665,0.723272,0.397534,0.716375,0.393243,0.718721,0.155865,0.232725,0.126197,0.232905,0.303349
0.393243,0.718721,0.397534,0.716375,0.396309,0.71186,0.39297,0.7129,0.126197,0.155439,0.095733,0.190349,0.224937
0.39297,0.7129,0.396309,0.71186,0.397084,0.704951,0.393944,0.706441,0.095733,0.215335,0.106859,0.208877,0.265947
0.40927,0.758556,0.411268,0.74827,0.406589,0.741656,0.402542,0.742989,0.278295,0.229102,0.108961,0.46202,0.467364
0.40927,0.758556,0.42155,0.764851,0.421564,0.75641,0.411268,0.74827,0.381877,0.224384,0.369001,0.278295,0.342717
0.42155,0.764851,0.430385,0.768655,0.430413,0.760809,0.421564,0.75641,0.268769,0.211013,0.278119,0.224384,0.265818
0.430385,0.768655,0.444825,0.769168,0.441459,0.762309,0.430413,0.760809,0.407439,0.219393,0.315992,0.211013,0.339728
0.407345,0.769686,0.420502,0.774248,0.42155,0.764851,0.40927,0.758556,0.392748,0.248932,0.381877,0.295464,0.415274
0.420502,0.774248,0.430304,0.775664,0.430385,0.768655,0.42155,0.764851,0.281826,0.185332,0.268769,0.248932,0.309603
0.430304,0.775664,0.445919,0.773952,0.444825,0.769168,0.430385,0.768655,0.439785,0.13467,0.407439,0.185332,0.430923
0.40865,0.775995,0.419513,0.779836,0.420502,0.774248,0.407345,0.769686,0.328004,0.148193,0.392748,0.16795,0.3386
0.419513,0.779836,0.430742,0.780902,0.430304,0.775664,0.420502,0.774248,0.322572,0.138782,0.281826,0.148193,0.321059
0.430742,0.780902,0.446196,0.780206,0.445919,0.773952,0.430304,0.775664,0.434549,0.165648,0.439785,0.138782,0.451156
0.445919,0.773952,0.446196,0.780206,0.465224,0.771929,0.461829,0.768569,0.165648,0.551095,0.141332,0.456466,0.546926
0.445919,0.773952,0.461829,0.768569,0.458756,0.764657,0.444825,0.769168,0.456466,0.145863,0.400808,0.13467,0.411376
0.444825,0.769168,0.458756,0.764657,0.455207,0.75701,0.441459,0.762309,0.400808,0.240381,0.399143,0.219393,0.406094
