0.6789220572,0.810374856,0.6786495447,0.8078038096,0.6805739999,0.8075797558,0.6810655594,0.8103102446
0.3134126067,0.9987813234,0.3115549982,0.9981815219,0.3131885827,0.9968568683
0.3641093373,0.9944844842,0.363743782,0.9965035319,0.3630717099,0.9948641658
0.6534947157,0.811203301,0.6530032158,0.8084728122,0.655134201,0.810531199
0.9680995345,0.8091649413,0.9699386954,0.810803771,0.9693388343,0.8126614094
0.6055517197,0.8075926304,0.6048809886,0.8095023036,0.6048182249,0.8067839146
0.5147455931,0.9518067241,0.516004622,0.9499952793,0.5166552663,0.9524774551
0.4950530827,0.7636530399,0.4774778783,0.7497007251,0.4909202754,0.7334550023,0.5085964203,0.7491681576
0.5110098124,0.7155008316,0.5264070034,0.7341752052,0.5085964203,0.7491681576,0.4909202754,0.7334550023
0.03784130141,0.1783569157,0.01594465598,0.1889127195,0.0009804780129,0.1712630093,0.01713191159,0.1569886953
0.04947578534,0.2063188553,0.05238223448,0.2298068553,0.02812318131,0.2298068553,0.0254392866,0.2117424607
0.4498209059,0.6594718099,0.4498209059,0.5989313722,0.4788340926,0.5968829393,0.4819641411,0.6559051275
0.3918189406,0.5599298477,0.3918189406,0.5233962536,0.4134213626,0.5200397968,0.4176914394,0.5563395619
0.4498209059,0.6952884793,0.4498209059,0.6594718099,0.4819641411,0.6559051275,0.4823601842,0.6918904185
0.3165761232,0.7914238572,0.2884976268,0.7914238572,0.2908661962,0.7713409066,0.3177463412,0.7766569853
0.2307480574,0.6771942973,0.2587222159,0.6770165563,0.2559804022,0.7160825729,0.2261199504,0.7158337831
0.8014101386,0.2162380666,0.7936169505,0.2090234756,0.8124189377,0.1845020503,0.8205624819,0.1945798397
0.1965910345,0.8542925715,0.1870147288,0.8567335606,0.1773250997,0.8349911571,0.1867693067,0.8318687677
0.1965910345,0.8542925715,0.1867693067,0.8318687677,0.211678043,0.8341916203,0.2187389135,0.8498588204
0.8014101386,0.2162380666,0.8205624819,0.1945798397,0.8317545652,0.2157619447,0.8197439909,0.2320805937
0.9205132723,0.2402050942,0.9327554703,0.2562971115,0.9251825213,0.2596827447,0.9141948819,0.2531147301
0.9251825213,0.2596827447,0.9192878008,0.265540868,0.9082673788,0.2574081719,0.9141948819,0.2531147301
0.9141948819,0.2531147301,0.89991045,0.2439258695,0.9009976983,0.2345905155,0.9205132723,0.2402050942
0.9593709111,0.7146654725,0.9545499086,0.7168735862,0.9500702024,0.7058240771,0.9529050589,0.7066159844
0.9055610895,0.2627080977,0.9073767066,0.2608305812,0.9142229557,0.2680173218,0.9123364091,0.2706739008
0.5983586907,0.7748857141,0.5987511873,0.7692582011,0.6053785682,0.7772115469,0.6039509177,0.7813423872
0.8936734796,0.2679794431,0.8930075765,0.274834156,0.9032555223,0.2689224482,0.9044502974,0.2749218941
0.2513664663,0.8572252989,0.2478129268,0.8569427133,0.2465944737,0.8538935184,0.2500880957,0.8540475368
0.2388964146,0.8431400061,0.2444676161,0.845559001,0.2415554672,0.8425818086,0.2414296716,0.8456117511
0.2366665602,0.8376976848,0.2353571504,0.8390087485,0.2328008115,0.8369164467,0.2357875109,0.8363558054
0.2383623868,0.8370025754,0.2444461137,0.8373433948,0.2369475812,0.8357090354,0.2396933138,0.8342348337
0.9029961824,0.2785117328,0.8983454108,0.2802112401,0.8994788527,0.2760995626,0.9042360783,0.2752450705
0.8880817294,0.2853139341,0.8839151859,0.2855817974,0.8852875829,0.2783011794,0.8887146115,0.2778736949
0.921852231,0.2868844271,0.9271813631,0.2829952538,0.9311054945,0.2970288098,0.9251378179,0.300801307
0.9149407744,0.2897522748,0.9106025696,0.2806713879,0.9167853594,0.2799163759,0.921852231,0.2868844271
0.1172412634,0.93204391,0.1160010695,0.9336530566,0.1089983955,0.9316836596,0.1110975966,0.9288917184
0.9083239436,0.2901063859,0.901674509,0.2909846604,0.8995908499,0.282025367,0.9042476416,0.2811661959
0.1224963218,0.9079651833,0.1235536784,0.9169951081,0.1169830635,0.9171220064,0.1169830635,0.9066257477
0.1227899343,0.8961982727,0.1224963218,0.9079651833,0.1169830635,0.9066257477,0.1169830635,0.8953528404
0.1235536784,0.9169951081,0.1224573404,0.9237642288,0.1169830635,0.9230550528,0.1169830635,0.9171220064
0.8942021132,0.343072176,0.8956705928,0.3485029936,0.8869866133,0.3498041034,0.8860985041,0.3438294232
0.09505339712,0.8969973326,0.09813851118,0.8953528404,0.09923710674,0.9013545513,0.09793493152,0.9042116404
0.243730098,0.8482447863,0.2470141798,0.8484145403,0.2414296716,0.8456117511,0.2444676161,0.845559001
0.8958382607,0.2768708467,0.8994788527,0.2760995626,0.8983454108,0.2802112401,0.89445889,0.2825365067
0.901674509,0.2909846604,0.8975906968,0.2915394008,0.8951789141,0.2834717929,0.8995908499,0.282025367
0.1694540381,0.98009938,0.1705436558,0.9811874628,0.1674105376,0.9852373004,0.1684699506,0.9819635749
0.888107717,0.7829371095,0.8926358223,0.781014502,0.8949714303,0.7874666452,0.8847825527,0.7870628834
0.2904665768,0.9049364924,0.2915388048,0.9110374451,0.2827892601,0.9172126055,0.2789851427,0.9065792561
0.9014515281,0.3231762052,0.899866879,0.3171777129,0.904728651,0.3195075095,0.9067217708,0.3205183148
0.3001652062,0.910882771,0.2983155251,0.906862855,0.3025216162,0.9073795676,0.303122133,0.9128668904
0.1521037221,0.9635221362,0.1486124545,0.9671663046,0.1448474079,0.9655219316,0.1466780007,0.9600625038
0.0034555702,0.9445954561,0.003377254121,0.9415028691,0.006293189712,0.9405375123,0.00623617135,0.9448747635
0.9141948819,0.2531147301,0.9082673788,0.2574081719,0.8999636769,0.2514626086,0.89991045,0.2439258695
0.9318596125,0.2665170431,0.9327554703,0.2562971115,0.9251825213,0.2596827447,0.9407568574,0.2683064938
0.6541663408,0.5558539629,0.6500735879,0.5780470371,0.6362238526,0.5792557001,0.6376263499,0.55734694
0.3918189406,0.4836130142,0.4134213626,0.5200397968,0.4093361497,0.4818263948,0.3918189406,0.5233962536
0.9413887858,0.344507575,0.9398531318,0.3470031917,0.9322891235,0.3445495367,0.9333047867,0.3423359394
0.8990381956,0.7715218663,0.9014981389,0.7717741132,0.9026311636,0.7797732949,0.9001894593,0.7791826129
0.9525784254,0.3518826962,0.9487258196,0.3524851203,0.9398531318,0.3470031917,0.9413887858,0.344507575
0.2932408452,0.9167309999,0.2936885357,0.9258143902,0.2892268002,0.9308261871,0.2870934308,0.9243768454
0.9322891235,0.3445495367,0.9314718843,0.3467278183,0.9241007566,0.3457885385,0.9245033264,0.3436843455
0.9398531318,0.3470031917,0.9385555387,0.3491662443,0.9314718843,0.3467278183,0.9322891235,0.3445495367
0.7929132581,0.79575634,0.792573154,0.7957561612,0.7907066345,0.7900428772,0.7900316715,0.7885420322
0.9487258196,0.3524851203,0.9472249746,0.3531600833,0.9385555387,0.3491662443,0.9398531318,0.3470031917
0.1553337127,0.9365131259,0.1548431963,0.9531490207,0.1428603083,0.9550157189,0.14400056,0.9300189614
0.449952215,0.9153921008,0.4525032341,0.9121692181,0.4522447288,0.9210006595,0.4493688345,0.9241543412
0.2322166413,0.754475832,0.2412111759,0.7605646253,0.243279323,0.7642737031,0.2335181385,0.7587034702
0.5233781338,0.7652388811,0.5085964203,0.7491681576,0.5264070034,0.7341752052,0.5410405397,0.7514119148
0.7213121653,0.3158955574,0.710216105,0.3408018351,0.6882449389,0.3293581605,0.6964034438,0.3058036566
0.593085289,0.5803021789,0.5891196132,0.5605589151,0.6131967902,0.5599893928,0.6149129272,0.5808438659
0.03784130141,0.1783569157,0.01713191159,0.1569886953,0.030362444,0.1359501779,0.0594686307,0.1641119868
0.5110098124,0.7155008316,0.4909202754,0.7334550023,0.4745500386,0.7217956185,0.4991755784,0.6972491741
0.07137196511,0.20000422,0.07245381922,0.2298068553,0.05238223448,0.2298068553,0.04947578534,0.2063188553
0.1945391446,0.1585711986,0.1764468402,0.1687676758,0.163745895,0.1543035954,0.1853533089,0.1410338134
