0.9854697585,0.3294728994,0.9836015701,0.3435255289,0.9690250158,0.3312648535,
0.9854697585,0.3294728994,0.9690250158,0.3312648535,0.9681543112,0.3034972548,0.9846722484,0.3024009466,
0.7654702663,0.1194381863,0.7746641636,0.1215185001,0.7722873092,0.1282549202,0.7676261067,0.1282637268,
0.4213307798,0.9259778261,0.4212910235,0.9146847725,0.4266002476,0.917181015,0.4282940328,0.9265069366,
0.4284807742,0.9324151874,0.4213307798,0.9259778261,0.4282940328,0.9265069366,0.4285016954,0.9337764978,
0.6322672367,0.9414169788,0.6337265372,0.9354438186,0.6337474585,0.9369822741,
0.4212910235,0.9146847725,0.4206213355,0.909476459,0.4273398221,0.9112013578,0.4266002476,0.917181015,
0.3013300598,0.9878737926,0.3029588163,0.9857082963,0.3065836132,0.991253078,0.3042831719,0.9937916398,
0.3055970967,0.9277181029,0.3059800267,0.9172329307,0.3149082363,0.9166967273,0.3133335114,0.9266964793,
0.3059800267,0.9172329307,0.3134743571,0.9109409451,0.315204829,0.9110295177,0.3149082363,0.9166967273,
0.6455328465,0.9400030971,0.6438117027,0.9343608022,0.6472632289,0.9399145246,
0.4360138476,0.9559252262,0.4393970072,0.9540168047,0.4430743158,0.9602869749,0.439127624,0.9612836242,
0.4942602217,0.9561445117,0.4963594675,0.958140254,0.4930284619,0.963209331,0.4898873866,0.9628998637,
0.3048143387,0.9349827766,0.3048789203,0.9305949211,0.312071979,0.9338008761,0.3120060563,0.9344705343,
0.4783430398,0.9564941525,0.4791351259,0.9561445117,0.4798243046,0.9633361697,0.4799174368,0.9631996751,
0.4847911298,0.9213424921,0.4849725068,0.9312498569,0.4732405543,0.9309248924,0.4732802808,0.9196318388,
0.4919410646,0.9149051309,0.4847911298,0.9213424921,0.4732802808,0.9196318388,0.480430305,0.9131944776,
0.3109100759,0.9821167588,0.3048071563,0.9837380648,0.3030964732,0.972227335,0.3090694547,0.9707679749,
0.4849725068,0.9312498569,0.4819383919,0.9374402761,0.4725708663,0.9361330867,0.4732405543,0.9309248924,
0.5479984283,0.8163893223,0.543720603,0.8229026198,0.5404012799,0.8211288452,0.5399127603,0.8184636235,
0.2955497205,0.9329711199,0.2959326506,0.918943584,0.3055970967,0.9277181029,0.3059800267,0.9172329307,
0.2959326506,0.918943584,0.303426981,0.9126515985,0.3134743571,0.9109409451,0.3059800267,0.9172329307,
0.303426981,0.9126515985,0.3026737571,0.9068835378,0.3117531836,0.9053913951,0.3134743571,0.9109409451,
0.2968829572,0.9349539876,0.2955497205,0.9329711199,0.3055970967,0.9277181029,0.3052584231,0.9295435548,
0.3024498224,0.9393971562,0.2968829572,0.9349539876,0.3052584231,0.9295435548,0.3048789203,0.9305949211,
0.3048143387,0.9400851727,0.3024498224,0.9393971562,0.3048789203,0.9305949211,0.3048143387,0.9349827766,
0.307387203,0.9374018908,0.3048143387,0.9400851727,0.3048143387,0.9349827766,0.3051640689,0.9356912374,
0.8758731484,0.2312061191,0.863832891,0.2349011898,0.8667701483,0.2170367837,0.8758731484,0.2134399414,
0.2598155141,0.8376703262,0.2533280551,0.8446519375,0.2378362864,0.8378959298,0.2443665415,0.8308879137,
0.7085587382,0.9329724908,0.702285707,0.9334640503,0.702285707,0.9157289863,0.7085587382,0.9161173105,
0.5639798045,0.8172995448,0.5600456595,0.8252741098,0.5479984283,0.8163893223,0.5496662855,0.809815526,
0.5600456595,0.8252741098,0.5488004684,0.8360932469,0.543720603,0.8229026198,0.5479984283,0.8163893223,
0.6036550403,0.9163104892,0.6137007475,0.9198582768,0.6137007475,0.9374697804,0.6036550403,0.9283981323,
0.1306340992,0.900433898,0.1402044892,0.8974643946,0.1552688032,0.9044845104,0.1459132582,0.9073212147,
0.7549279332,0.915497005,0.7615062594,0.9149705768,0.7615062594,0.9328349829,0.7549279332,0.9329525828,
0.599558413,0.9144334793,0.6036550403,0.9163104892,0.6036550403,0.9283981323,0.599558413,0.9315292239,
0.6941925883,0.8031701446,0.6844544411,0.7938190103,0.6990235448,0.7864929438,0.7031139135,0.7923532724,
0.6974734068,0.8060160875,0.6941925883,0.8031701446,0.7031139135,0.7923532724,0.7046282291,0.7941076159,
0.5488004684,0.8360932469,0.544983685,0.83854568,0.5405118465,0.8249790072,0.543720603,0.8229026198,
0.8758731484,0.261198163,0.863832891,0.2648934126,0.8758731484,0.2312061191,0.863832891,0.2349011898,
0.2816516757,0.8596093059,0.2751640975,0.8665910363,0.2598155141,0.8376703262,0.2533280551,0.8446519375,
0.3424065709,0.9423032999,0.3468297422,0.9467517138,0.3249935806,0.9686908126,0.3205706477,0.9642425179,
0.5858159661,0.8392387629,0.580101788,0.8483132124,0.5600456595,0.8252741098,0.5639798045,0.8172995448,
0.580101788,0.8483132124,0.5703465939,0.8582116365,0.5488004684,0.8360932469,0.5600456595,0.8252741098,
0.3699716032,0.8305518031,0.3800173104,0.8332813978,0.3800173104,0.863273561,0.3699716032,0.8605440259,
0.1207765937,0.8710916042,0.128957957,0.8689805865,0.1402044892,0.8974643946,0.1306340992,0.900433898,
0.3378871083,0.8354017138,0.3475710452,0.8364850879,0.3475710452,0.8664771318,0.3409926891,0.8653936386,
0.3658750057,0.8258259296,0.3699716032,0.8305518031,0.3699716032,0.8605440259,0.3658750057,0.855817914,
0.6846252084,0.8326916695,0.6745965481,0.823161304,0.6941925883,0.8031701446,0.6844544411,0.7938190103,
0.6879059076,0.8355376124,0.6846252084,0.8326916695,0.6941925883,0.8031701446,0.6974734068,0.8060160875,
0.5703465939,0.8582116365,0.5665298104,0.8606639504,0.544983685,0.83854568,0.5488004684,0.8360932469,
0.8021041751,0.8829607964,0.7940859795,0.8812395334,0.7958311439,0.8404619098,0.8021041751,0.8434351683,
0.2816516757,0.8596093059,0.2751640975,0.8665910363,0.2828542888,0.8991308808,0.2755345106,0.903421402,
0.5155192614,0.875885427,0.5275593996,0.8725776672,0.5277382731,0.911224246,0.5162090063,0.9097019434,
0.5162090063,0.9097019434,0.5102934837,0.9076644778,0.5071762204,0.8831380606,0.5155192614,0.875885427,
0.3699716032,0.8305518031,0.3658750057,0.8258259296,0.3628998399,0.8016076088,0.3688153923,0.7978613973,
0.3688153923,0.7978613973,0.3803445995,0.796110034,0.3699716032,0.8305518031,0.3800173104,0.8332813978,
0.1204689965,0.8355160356,0.1275799423,0.8308879137,0.128957957,0.8689805865,0.1207765937,0.8710916042,
0.3475710452,0.8364850879,0.3378871083,0.8354017138,0.3395527899,0.796110034,0.3475710452,0.7969042063,
0.6795213223,0.8468119502,0.6846252084,0.8326916695,0.6745965481,0.823161304,0.6879059076,0.8355376124,
0.580101788,0.8483132124,0.577206254,0.870521903,0.5665298104,0.8606639504,0.5703465939,0.8582116365,
0.8967661262,0.273906827,0.9018306732,0.2797951102,0.900054872,0.2836096883,0.8929926157,0.2783937454,
0.6422204971,0.9014377594,0.6413623691,0.8972690701,0.6452159286,0.8962530494,0.6451165676,0.8996928334,
0.6454046369,0.9047045708,0.6422204971,0.9014377594,0.6451165676,0.8996928334,0.6477720737,0.9023803473,
0.8749257326,0.2910519242,0.8830019832,0.2897891998,0.8827809095,0.292112112,0.8777167797,0.2932762504,
0.8714461327,0.3019892573,0.8749257326,0.2910519242,0.8777167797,0.2932762504,0.8757950664,0.298187077,
0.8801977038,0.3051947355,0.8714461327,0.3019892573,0.8757950664,0.298187077,0.8820672631,0.3018010259,
0.7607722282,0.07601558417,0.7650222778,0.07606589049,0.7622369528,0.07884314656,0.7610910535,0.07855129242,
0.64133358,0.894002676,0.647462368,0.891187489,0.6495966315,0.8918853998,0.6458089948,0.8944780231,
0.6413623691,0.8972690701,0.64133358,0.894002676,0.6458089948,0.8944780231,0.6452159286,0.8962530494,
0.6390230656,0.9023920298,0.6380394697,0.8988987803,0.6422204971,0.9014377594,0.6413623691,0.8972690701,
0.6422204971,0.9014377594,0.6454046369,0.9047045708,0.6444795728,0.905416131,
0.6380394697,0.8988987803,0.6394029856,0.8935973644,0.64133358,0.894002676,0.6413623691,0.8972690701,
0.03369038925,0.9858170152,0.03654434159,0.9932134748,0.02811436355,0.9967175126,0.02980385162,0.9885182381,
0.2772810161,0.9707679749,0.2757506967,0.9832173586,0.2715391517,0.9805159569,0.2752982974,0.9708815813,
0.8732661605,0.3073657155,0.8689975739,0.3027483225,0.8714461327,0.3019892573,0.8801977038,0.3051947355,
0.653405726,0.9093719125,0.6489111781,0.9131407142,0.6444795728,0.905416131,0.6454046369,0.9047045708,
0.9018306732,0.2797951102,0.9127159119,0.2841135263,0.9105907083,0.2878188491,0.900054872,0.2836096883,
0.7629799843,0.1422934085,0.7683627605,0.14061068,0.7710902095,0.1555995792,0.7627037764,0.1536015719,
0.7631534338,0.1342660636,0.7629799843,0.1422934085,0.7675299048,0.1345876753,0.7683627605,0.14061068,
0.7631534338,0.1342660636,0.7632593513,0.1282725185,0.7676261067,0.1282637268,0.7675299048,0.1345876753,
0.7632593513,0.1282725185,0.7611017823,0.119579412,0.7654702663,0.1194381863,0.7676261067,0.1282637268,
0.1454507858,0.9606046081,0.152999118,0.9614910483,0.1478644758,0.9712700248,0.1397095472,0.9732424617,
0.1480080336,0.9448187947,0.152999118,0.9614910483,0.1545716226,0.9483413696,0.1454507858,0.9606046081,
0.1627981812,0.9906032085,0.1631818712,0.9892373681,0.1716252565,0.9922647476,0.1664631665,0.9980847239,
0.7409873009,0.8473594785,0.74496907,0.8509966731,0.7435030341,0.8557944894,0.7379230857,0.851811111,
0.7774959803,0.1289147139,0.7829264998,0.1299703717,0.7823156118,0.1337246746,0.7769314647,0.1342498809,
0.7786431313,0.1234166846,0.785969615,0.126756236,0.7829264998,0.1299703717,0.7774959803,0.1289147139,
0.2206302732,0.9828611016,0.2141797245,0.9862034321,0.2095480859,0.9793901443,0.2159786969,0.9741737843,
0.7964085937,0.1069742963,0.7987905145,0.1190024689,0.7893275619,0.1254491359,0.7857477069,0.1154468432,
0.8226050138,0.1101519614,0.8096103072,0.1185346395,0.8177431822,0.1208643019,0.8083719015,0.1036484614,
0.8366303444,0.1204463616,0.8317949772,0.1272807717,0.8177431822,0.1208643019,0.8226050138,0.1101519614,
0.8389048576,0.1314987689,0.8339250088,0.1322256029,0.8317949772,0.1272807717,0.8366303444,0.1204463616,
0.8211695552,0.1404141039,0.8196891546,0.1381222159,0.82671386,0.1362810433,0.8290956616,0.1377428323,
0.8112696409,0.1431393772,0.7995696664,0.1437804103,0.7995857,0.1415882856,0.8099372983,0.1401983351,
0.7995696664,0.1437804103,0.788474977,0.1405083388,0.7892086506,0.139340803,0.7995857,0.1415882856,
0.1716252565,0.9922647476,0.1631818712,0.9892373681,0.1637704968,0.9877960086,0.1723340601,0.9910970926,
0.74496907,0.8509966731,0.7465600967,0.8520348072,0.7443374991,0.8565423489,0.7435030341,0.8557944894,
0.7829264998,0.1299703717,0.7847241163,0.1303286552,0.7841084003,0.1334981918,0.7823156118,0.1337246746,
0.7117393017,0.8527013063,0.7124370337,0.8534401059,0.7079833746,0.8498727083,0.7095792294,0.8487821817,
0.5821640491,0.946256876,0.5773715973,0.9471716285,0.5782301426,0.9401823878,0.5775324106,0.9394435287,
0.5833698511,0.9557949901,0.5812712908,0.9556222558,0.5773715973,0.9471716285,0.5821640491,0.946256876,
0.8177431822,0.1208643019,0.8154691458,0.123160623,0.8085506558,0.1212790459,0.8096103072,0.1185346395,
0.8317949772,0.1272807717,0.8289806247,0.1307377368,0.8154691458,0.123160623,0.8177431822,0.1208643019,
0.8339250088,0.1322256029,0.8297482729,0.1328973919,0.8289806247,0.1307377368,0.8317949772,0.1272807717,
0.7920277715,0.1312156469,0.7915257215,0.1331433058,0.7871000171,0.1331341416,0.7876688242,0.1309683919,
0.7053224444,0.8614138365,0.7036066055,0.8556176424,0.7067724466,0.8573135138,0.7053839564,0.8516902328,
0.7508034706,0.857806921,0.7495348454,0.8669259548,0.7491182089,0.8538320661,0.7475855947,0.8582062125,
0.7063884735,0.8660923243,0.7053224444,0.8614138365,0.7067724466,0.8573135138,0.709200263,0.861852169,
0.7495348454,0.8669259548,0.7450908422,0.8685701489,0.7404577136,0.8641190529,0.7475855947,0.8582062125,
0.707632184,0.8698469996,0.7063884735,0.8660923243,0.709200263,0.861852169,0.7114347219,0.8686596751,
0.7450908422,0.8685701489,0.7457399964,0.8746868968,0.7406454086,0.8746429682,0.7404577136,0.8641190529,
0.7052547932,0.8812031746,0.7067505121,0.8736800551,0.7100933194,0.8746080995,0.707760632,0.8809984326,
0.7457399964,0.8746868968,0.7470428348,0.8795652986,0.74279356,0.8829171658,0.7406454086,0.8746429682,
0.6993447542,0.8860884309,0.7052547932,0.8812031746,0.707760632,0.8809984326,0.6984241009,0.8896821141,
0.6986786723,0.8827171326,0.6993447542,0.8860884309,0.6984241009,0.8896821141,0.6974040866,0.8898759484,
0.2820895612,0.9851875901,0.2851552367,0.986441493,0.2865452766,0.99333781,0.2822375298,0.9909695387,
