0.452487,0.738776,0.456984,0.739016,0.45695,0.737412,0.452108,0.737264
0.417602,0.739416,0.419644,0.738733,0.421011,0.735922,0.417649,0.736913
0.426309,0.74644,0.431134,0.746647,0.432972,0.743469,0.427621,0.743137
0.431134,0.746647,0.438528,0.746031,0.438107,0.743241,0.432972,0.743469
0.438528,0.746031,0.443564,0.74537,0.442778,0.742641,0.438107,0.743241
0.446855,0.741778,0.448777,0.744533,0.457138,0.73997,0.450773,0.74042
0.443564,0.74537,0.448777,0.744533,0.446855,0.741778,0.442778,0.742641
0.450773,0.74042,0.457138,0.73997,0.456984,0.739016,0.452487,0.738776
0.452108,0.737264,0.45695,0.737412,0.451851,0.734478,0.44861,0.735802
0.451851,0.734478,0.445707,0.731849,0.445048,0.73411,0.44861,0.735802
0.445707,0.731849,0.440813,0.729954,0.440724,0.732315,0.445048,0.73411
0.43601,0.732432,0.440724,0.732315,0.440813,0.729954,0.436226,0.729444
0.417649,0.736913,0.421011,0.735922,0.423835,0.735521,0.421168,0.733036
0.427745,0.73451,0.426882,0.731405,0.421168,0.733036,0.423835,0.735521
0.432032,0.733325,0.43093,0.730272,0.426882,0.731405,0.427745,0.73451
0.432032,0.733325,0.43601,0.732432,0.436226,0.729444,0.43093,0.730272
0.413953,0.739621,0.415446,0.739729,0.415722,0.737249,0.414515,0.736849
0.461836,0.738024,0.466527,0.737034,0.465053,0.733086,0.46109,0.735215
0.46109,0.735215,0.465053,0.733086,0.459601,0.728269,0.455838,0.731625
0.455838,0.731625,0.459601,0.728269,0.453625,0.723017,0.44995,0.727161
0.44308,0.725101,0.44995,0.727161,0.453625,0.723017,0.445185,0.720697
0.436537,0.725287,0.44308,0.725101,0.445185,0.720697,0.436857,0.721488
0.429843,0.727079,0.436537,0.725287,0.436857,0.721488,0.428857,0.724102
0.422215,0.728205,0.423712,0.729593,0.429843,0.727079,0.428857,0.724102
0.416954,0.732293,0.419455,0.732805,0.423712,0.729593,0.422215,0.728205
0.414515,0.736849,0.415722,0.737249,0.419455,0.732805,0.416954,0.732293
0.426309,0.74644,0.427621,0.743137,0.423862,0.74137,0.421597,0.743613
0.421597,0.743613,0.423862,0.74137,0.419644,0.738733,0.417602,0.739416
0.415446,0.739729,0.417602,0.739416,0.417649,0.736913,0.415722,0.737249
0.417649,0.736913,0.421168,0.733036,0.419455,0.732805,0.415722,0.737249
0.419455,0.732805,0.421168,0.733036,0.426882,0.731405,0.423712,0.729593
0.426882,0.731405,0.43093,0.730272,0.429843,0.727079,0.423712,0.729593
0.43093,0.730272,0.436226,0.729444,0.436537,0.725287,0.429843,0.727079
0.436226,0.729444,0.440813,0.729954,0.44308,0.725101,0.436537,0.725287
0.440813,0.729954,0.445707,0.731849,0.44995,0.727161,0.44308,0.725101
0.451851,0.734478,0.455838,0.731625,0.44995,0.727161,0.445707,0.731849
0.45695,0.737412,0.46109,0.735215,0.455838,0.731625,0.451851,0.734478
0.456984,0.739016,0.461836,0.738024,0.46109,0.735215,0.45695,0.737412
0.42372,0.749417,0.424946,0.748404,0.418172,0.742939,0.416716,0.743202
0.431208,0.75165,0.4315,0.749594,0.424946,0.748404,0.42372,0.749417
0.431208,0.75165,0.439127,0.751138,0.438724,0.748984,0.4315,0.749594
0.439127,0.751138,0.447323,0.749979,0.444669,0.748188,0.438724,0.748984
0.444669,0.748188,0.447323,0.749979,0.454261,0.74601,0.451578,0.745883
0.451578,0.745883,0.454261,0.74601,0.465592,0.73991,0.461889,0.739386
0.448777,0.744533,0.451578,0.745883,0.461889,0.739386,0.457138,0.73997
0.444669,0.748188,0.451578,0.745883,0.448777,0.744533,0.443564,0.74537
0.438724,0.748984,0.444669,0.748188,0.443564,0.74537,0.438528,0.746031
